filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00012.wav,0.26932002161441265,0.11907171458005905,1361.0454673278878,1567.804595729617,2739.6251005284926,0.06912392064144737,-207.20808000096704,132.79917547173525,-15.438985574580657,60.9867270103288,0.7258069987326781,12.43782769594966,1.1838357226819085,-1.5407794479807524,-17.888153908063188,8.358496131028001,-2.45206763021195,-0.613248178133871,0.3848773703550333,2.605127926563346,-5.1889237507533155,-9.527455286518677,-9.244394048981395,-2.8482737510322917,-1.4187068621065644,-5.932606959673903,blues
blues.00013.wav,0.26461586640570794,0.11322116106748581,1324.3043562121861,1827.737535376297,2710.033612797504,0.051417300575657895,-209.789265827001,124.45844922232232,10.310380384980347,47.01800568969878,6.510237682425001,15.405449173976441,-1.9927096143246539,6.717405083929522,-21.554193032842466,10.721716080253149,-5.524965330663471,-2.205935128271011,-3.0381922060423387,8.645515807488943,-0.3042299692731817,-0.637743824208577,-2.939884844474276,-1.7059227817743075,-1.7695895830188448,-7.76295795935687,blues
blues.00014.wav,0.3291627346813485,0.06698053330183029,1172.0656952451861,1705.8175015242066,2344.952487059791,0.045045834945820436,-305.70518720508653,113.060911380165,12.118722613682628,45.030003243941174,17.769759373267675,14.57991675167697,4.166733601942122,0.22527315475322182,-7.021746776226755,13.644271539845578,8.934528985061203,1.2984780632471487,5.9544777643514335,8.54386690579647,1.1176637458071033,0.5915586716558383,0.05747391136680857,-3.7123415827903936,-1.0044480623130814,-1.802433851147098,blues
blues.00015.wav,0.27031256110551655,0.08065319806337357,1420.5292934957242,1731.1922519421962,2930.540612755176,0.0637176797116873,-238.51896714525793,120.08457009220913,-4.227885749345934,42.30707219243402,5.920908396138478,13.9191609755832,5.361617793685893,1.9018340483441754,-16.933203083575744,12.345274320396689,3.947014893505606,-1.3848223754441158,0.02188019813409445,3.58669433799388,-4.503952209698965,-5.542268718443463,-6.888212092270028,-4.828141990252986,1.7350058057380338,-1.8888145684133846,blues
blues.00016.wav,0.3043221961602934,0.08146144449710846,1455.0016722774678,1825.885414606392,3009.856799807711,0.061350725014512386,-233.76361338134097,120.67351030891383,-3.171084846669997,39.54099418344559,3.8574563846342658,18.84042910383502,-3.6918251419701535,4.431853860141292,-14.978044422067619,17.567649954950095,1.840066318808297,2.5373287811845384,-1.2404547200056728,8.439245631473174,-0.21069165892191158,-3.9061195194767127,-4.478782904590026,-0.012436775405507333,1.29361366836529,-2.0847963298902417,blues
blues.00017.wav,0.3020962854145453,0.09328154474496841,1088.6981660809786,1410.9479544080618,2134.41209350208,0.04832397083010836,-245.75642816350836,140.4859275954566,-2.7647719436247025,60.43620732035535,18.937945569191246,9.83354216625381,3.5638886946514683,0.532686317136778,-16.372239592363346,6.630079272025859,7.268407750942874,-4.008892640768962,1.6082538304226222,5.899378513477906,-3.0227851642976957,-4.7729903411368,-3.0257868010708684,-1.9939390190350126,-0.05545880281076509,-3.9753497543728593,blues
blues.00018.wav,0.2699292970759332,0.07967271655797958,1537.6571825463045,2054.779113106222,3495.653862259336,0.056131935710139316,-252.53398559412642,104.92748505731959,15.353577984014882,42.656637885265205,6.778398708469304,21.61889401819558,-1.2996833760572557,5.684368708833905,-16.614657210136222,12.16609362218691,-1.9533079054771643,1.9605571006718252,-0.8814347619109231,7.7786041613653385,2.390254534942956,1.774140126856772,1.3393171787311402,3.630698755778015,4.910860144662208,-2.6519442674586817,blues
blues.00019.wav,0.2572593345232571,0.0976724699139595,1195.4116396780198,1481.2842588449469,2234.878152664232,0.05887114817143963,-236.66534023125573,138.40905709839961,-4.903461529432489,47.62458245520507,5.179255781167526,8.879489246357974,0.5071054778658657,-3.818273539489226,-14.977520288343268,10.42042596996878,-0.3511816443141868,0.7778293703530408,1.7773061497837657,4.235422613053339,-0.46335071496965097,-6.10569345003958,-5.3823819614052075,-1.3375862475512967,-3.719717449829062,-4.35315415746229,blues
blues.00020.wav,0.3027323162494583,0.07538686692714691,1389.955510410899,1911.4851516926421,3005.773491165586,0.05256015080785604,-230.413017928651,127.09418576456345,7.1511001030255885,39.782090072980616,1.9511322024443276,17.411688715235744,-5.625576371219111,8.252521185811755,-18.10535322546445,13.839342946831918,-3.7635850701488045,2.5612432086749717,-4.329452414242903,6.8177604717145925,-6.157659391104559,-6.214758363120875,-4.5154338006487995,-1.8505997213374408,-0.5390561390630635,1.5080263809546466,blues
blues.00021.wav,0.3210847928150292,0.10115946829319,1046.748840021369,1480.9337636357511,1830.7889294698143,0.04793735185274768,-264.6983987301869,138.85597659676802,11.186485909124178,48.520341732381624,14.915178455851452,20.57282562792225,3.207814514694228,1.247170972438706,-15.846408117885572,15.986909180597115,3.3688139963161676,-1.5201285847992247,1.8947265723087166,6.3255522024748165,-0.9866071280645405,-2.412860345968321,-3.68306311211056,0.4969449261874696,5.046816378340291,-0.780009493209314,blues
blues.00022.wav,0.3064508714632783,0.11347541213035583,1156.0704963820463,1497.668175968362,2170.053544649768,0.05861340218653251,-233.86077189794975,136.17023911175588,3.2894897462574204,48.931192700101434,8.699106029002893,13.954751765004522,5.359448746017437,0.38133401565837044,-13.490265024615615,16.871768529933618,5.145257765116671,-2.250577764896009,3.9591977874878403,5.322554727344163,0.8120284016422515,-1.107201600225631,-4.556555094666099,-2.436489803480714,3.3169126118124637,-0.6084848944184789,blues
blues.00023.wav,0.28071429441879947,0.10200155526399612,1210.1979170105503,1497.8228092446402,2522.1014158644543,0.052482675841718264,-227.26477699487546,137.76236998178268,-14.500459105622847,63.556876670047664,5.626699442478365,11.961589201260313,1.906221124691807,-1.8807675556158256,-7.609112696011529,-2.4705947243566313,-2.884145475395626,-9.43281471754703,-10.91691456688149,3.5694359095371406,4.139583173845732,0.0929464216436868,-2.9729278821404685,-1.3769399859202698,7.550498682714531,-3.032518461647549,blues
blues.00024.wav,0.26312858799272676,0.08698165416717529,1120.3876188758716,1447.8399338058712,2325.1026070892995,0.047297899937113,-274.2887845428998,130.41742354217905,-6.394799564392015,70.4106797841429,13.265857192978357,9.463104819949242,7.723188784851934,-1.245347278755374,-0.5750199316701508,-2.2999924425807485,3.783482366463606,0.08091477972877628,-0.93968224586085,2.2953730168768582,4.290512407601451,-1.6619260284229702,-10.444824789209514,-6.797826093300796,-1.0681644653837765,-1.5961303041722028,blues
blues.00025.wav,0.2909484345848451,0.0892222598195076,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.28199585886327,130.99792431581645,0.6654350086970747,66.69611478942306,17.905894522180354,4.622959839703025,6.610036443422713,1.245375534325453,1.41917471049871,-1.584292524064041,-0.9741593094430591,-3.575064543333747,-2.926914689378013,4.598685626747694,7.478114825592707,-0.17876957417481026,-2.818857418351515,-2.6676363663681677,0.7516670979000224,-0.5331793283480142,blues
blues.00026.wav,0.2784844616742252,0.07697049528360367,1198.6076653608025,1573.3089743924033,2478.3766802619484,0.051987591911764705,-284.81950384065556,108.78562772693599,9.131956126420548,51.259029998309416,18.111256095314403,7.621316893911895,8.781746680665844,2.372426025919734,0.011786518295002187,2.2504167617105932,4.2002780293803,-3.3037346312376115,1.6015607122469755,2.6605165631818206,3.323454744053179,3.258919758557873,-4.5511059889448795,0.49384497352911233,5.937065625981837,3.2315442819782465,blues
blues.00027.wav,0.28872100086140673,0.09576817601919174,1391.3677095560413,1494.8924390357809,2811.108001614503,0.07235897288602941,-228.22798465819113,130.35354891602196,-23.29761840636651,70.17366181283053,1.1370604404276698,7.609717012269216,0.9150083802483391,1.989319694627452,-6.161289541836785,-9.390745402040208,-2.566142467420191,-4.523861096540025,-0.26673413693293474,0.18110249074948853,-1.513057234718827,1.4609504468417251,-6.97643089799164,-8.318998844757848,4.241006548414056,0.9796818943689887,blues
blues.00028.wav,0.27597429282951647,0.09969554096460342,1115.729115994133,1398.954703655198,2290.444483328899,0.04802843217879257,-248.96765347103943,139.03845862110214,-16.249237841293866,57.09811706621774,20.196358674402074,10.160563884325425,4.580177190295946,0.33981446059312503,-7.867881532539773,-3.4663064965793984,-2.6406286815303117,-2.844094444705796,-0.8933253407893149,-2.401651058627134,2.5727209204923764,-5.873962269187833,-12.408274572029399,-7.301891785351265,-0.9324049192001603,-2.699272722039316,blues
blues.00029.wav,0.2804564550451548,0.12471523135900497,1649.2937714648351,2190.248305756796,3761.42725516399,0.05292636174535604,-233.7245905280418,101.18359507309682,17.650271830019868,23.734355068188968,2.0793721619472647,25.940292631466523,-16.967709501590832,15.094173082574772,-22.278787807933348,4.400507331760506,-23.20163671716325,-6.046127063318959,-5.065351166163864,1.0731726892555575,-5.7804916628863445,-8.305595503989215,-11.386346086098403,-6.725315899506992,-10.027706722995319,-14.03526911740462,blues
blues.00030.wav,0.2630161044819472,0.17008137702941895,1379.0817422026994,2004.0008502510527,3015.831763677922,0.03937580120452786,-206.98758963234468,117.78146758510665,23.256245007039244,28.294068210452874,-1.0995978611616806,18.864939026467596,-21.95371125160298,17.855117543027642,-25.58335724710046,2.1285517263302336,-17.789053992867423,-8.015466745385698,-17.616341656089922,-8.138553788821993,-8.646157175378248,-15.53898754871225,-15.331506013956618,-9.664871578433955,-10.103310367103989,-17.835099945872525,blues
blues.00031.wav,0.25348710245505335,0.15157076716423035,1331.0739701050647,1973.6434372895203,2900.174129710478,0.04296723829334365,-221.80254934934018,110.84307046546753,18.620983584163703,30.922996400329236,3.291329639342958,22.58744674735365,-20.418302565536205,12.120994913961427,-26.347956227007884,-4.3562701188024375,-26.40667424223017,-13.037723437883553,-12.65222769694683,-1.821905314451639,-7.2600966425673645,-6.660251774233229,-14.682693515387957,-11.719263564296815,-11.025216212247594,-13.387260054984512,blues
blues.00032.wav,0.2763171630423695,0.10123354941606522,1309.424564013926,1882.9193674570315,2764.099952532411,0.03939318583107585,-288.8017131368415,105.89961685596417,18.791320298160805,23.688490498447045,5.705110927252023,25.549155928121678,-13.467205599740424,12.424733455503047,-11.943819071497668,1.5754990581090131,-15.636262712984184,-6.665246966000341,-11.718800419786469,-2.952338303090761,-7.380499910591453,-15.693589315451064,-10.958547670197557,-10.877396002372738,-18.504187609668655,-19.110741495170064,blues
blues.00033.wav,0.26066874230918424,0.13316480815410614,1430.582003472632,2075.602343498586,3246.730367465654,0.04196988982681889,-239.01091485549196,108.66921779727488,34.14935028999654,30.24279361037444,-0.47099684214724835,27.29651601458072,-21.38908541458174,14.155846851787649,-24.505631255310373,-1.8768195540234727,-28.052264818618944,-11.258263386628549,-16.4841010874191,-7.636356814881111,-12.79629066986283,-15.352031148833754,-13.73228239837771,-7.400161033381777,-10.083954356992576,-13.285139589480023,blues
blues.00034.wav,0.26224846375348176,0.13593898713588715,1536.7830758847108,2157.138099903551,3601.0282250749806,0.04570040392801858,-217.2112173573258,105.79117550447114,15.618613884371886,25.263060306594266,-1.4379981397647406,30.195394893459614,-17.713642887555014,17.321499486119762,-27.209539999466458,4.339828529860892,-20.06342932588579,-10.695904806862021,-14.224882285785386,-5.156212417472204,-3.4715782473424475,-6.1842787022039065,-15.32531986452757,-6.845779164395496,-9.828355215316734,-13.941391981806206,blues
blues.00035.wav,0.28833021020777116,0.17340749502182007,1506.979392450291,2096.6376311044596,3404.796078330592,0.045430186363196595,-171.78606367039137,120.28023311071415,15.336580882271965,21.09728060851388,-5.4100208410724635,24.192474764774683,-24.140308948935562,18.54532486106592,-22.352987355857426,1.3026397644832797,-20.761293449686267,-4.98454516690967,-17.11959526991446,-7.898076269959734,-15.321158354130192,-9.350151077455415,-8.906130248155359,-8.516965254401354,-14.330010804448042,-19.935202888577415,blues
blues.00036.wav,0.23323036568766967,0.1978176385164261,1247.2448150487837,1908.0527219040353,2620.5924869690884,0.03690378289473684,-200.22073177846676,116.34518082707847,18.060785149574166,25.288819404536437,0.31582521203736036,24.17677788478651,-22.22307983236451,11.183145578308075,-26.841912861922694,-7.643656039995101,-24.872035612345073,-12.015284972828786,-17.0092422863676,-8.115376343870661,-11.959013510454913,-12.61797674724142,-14.18778120883703,-8.20447551470853,-15.024769441842764,-10.322150110988746,blues
blues.00037.wav,0.2486274022233482,0.06914512813091278,1188.1683365997978,1682.8601504411133,2339.635852542086,0.04816032858455882,-328.6737927698993,102.69687345797705,19.876063641376913,26.731257019967966,7.158257714389564,22.716643005266175,-6.956796509071648,12.804352091015668,-10.708748440854375,-0.4193488997478199,-12.363975634881292,-8.89717747724312,-9.238519262365296,-9.10932621080082,-9.003835777116096,-7.64076661514601,-7.190915716060281,-9.368476571105399,-4.470060256430951,-3.6888002109113858,blues
blues.00038.wav,0.2658831769881305,0.16814498603343964,1513.422106991936,2140.606778903437,3449.6791402621902,0.044378038530379256,-192.6671869119957,111.19077445647572,21.372723136992196,26.39834101480603,-0.6461218346722323,23.486736264841802,-25.464551159323754,16.93773145080493,-16.97705475684422,5.788635602219012,-25.730206174167943,-5.0447266901496,-17.63181978050219,-7.921687072240907,-15.152404027845863,-12.342545621243039,-17.22776515179891,-7.771727770221051,-13.033960620180778,-17.945749997196735,blues
blues.00039.wav,0.25532077097835193,0.08586792647838593,1151.3404409523785,1709.1939375520112,2312.577682825803,0.03533878857875387,-301.6862744480065,111.53920927490742,21.89565681281437,16.145590487568626,8.191590226259175,22.085966001965733,-8.613638774772243,1.491923585088139,-17.074519586833414,-8.337533127909738,-17.011287342407503,-10.572881565623595,-15.6870184084102,-12.598772820265207,-12.245660564171459,-14.543065411156636,-10.092300323645523,-5.7802862863781295,-7.776048690374007,-7.18664252658923,blues
blues.00040.wav,0.39772477616922824,0.13489176332950592,2272.495078762922,2356.855937297162,5108.319110693208,0.09765700585332818,-110.26007922206821,90.70181194764976,-2.5274869065726535,74.05327233368662,-11.747300637061128,39.214671427294086,-13.171819303028796,20.535273652741697,-17.163641371687177,12.82871270538781,-21.43357993627029,5.952405102540335,-8.033585673298187,4.239867716774857,-16.485552237979057,6.542502570684263,-5.695943480287576,-3.640864027973028,-4.856883646988248,1.854516430711247,blues
blues.00041.wav,0.38695047437675295,0.12917201220989227,2390.772194471327,2463.394088320833,5403.783990724168,0.10228887504837461,-107.1615374893311,88.46617381000894,-4.1749547468036425,55.48419871409149,-8.007365403194344,38.415666195925375,-6.39944283618319,28.574483361125836,-19.820578692266164,13.24709642269759,-19.241851568320136,12.072802901177335,-4.580049185022557,3.791740464050085,-16.99106368319765,11.62459118881584,-7.360204069099587,-3.657302511182924,-7.177438271879084,1.9771922673530775,blues
blues.00042.wav,0.37751908494777364,0.11100143939256668,2302.1130472489945,2367.695874713366,5188.551958869485,0.09786448759191177,-159.54499899370268,69.77960903137668,-4.396419620135892,76.85395431099586,3.9205283434389515,45.17317770479753,-4.866253983360079,32.201976391552094,-9.79695661850007,7.811904934659575,-21.82759704758877,9.683709852040357,-2.58912448916601,3.3073059308710584,-14.966982653344738,10.235809951210621,-4.084133497102833,-5.85018479274403,-2.4742342631002727,6.6504175932377985,blues
blues.00043.wav,0.39902548209621946,0.1273106336593628,2155.6549226375455,2372.4036041416352,5012.019693002612,0.08716538373161764,-109.1653551094614,100.621500131736,-8.614720855067288,47.35847504208028,-6.555959814324401,39.613614884535934,-8.518134348526631,29.56467246561322,-16.575961527857103,13.16563436770191,-24.209793430707496,6.585774058064746,-8.642620994704048,4.912258600190216,-15.442803770843774,1.5387503660590074,-6.732474384169309,1.4177740698644765,-3.9617504697981283,3.2874602683449208,blues
blues.00044.wav,0.39021175924366047,0.13627609610557556,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544,-109.50928548560378,86.9224057614579,-8.60798594556248,64.49455744162063,-6.304126354895567,43.63951501904791,-8.286753258643442,28.54610878664658,-14.079792963612054,8.12503971592964,-21.49140138329744,11.087480182341677,-5.0857936708331835,3.9763594083929235,-12.859741293754427,12.343857417148584,0.02621694079062582,-0.741569723975941,-5.126619290045162,3.303440559957687,blues
blues.00045.wav,0.4295108796739741,0.14836564660072327,1739.0196209456462,2290.4017389215064,4551.155813116777,0.048051863631965945,-163.21114108904186,89.7910408498624,12.979256481234644,80.69127283002801,3.6607865886563804,39.74197618452909,-5.403829843814835,26.50049575694821,-13.160738948852792,2.7102114188025523,-20.552354288852698,6.008638715394706,-2.910059391483794,-0.43461287082067257,-17.545473686464216,4.15453309646356,-5.9902263779540466,-7.860422978167289,-8.565095957618121,1.857710812219245,blues
blues.00046.wav,0.38785121227293007,0.10258235037326813,1912.506881317534,2361.474653230927,4776.86278163095,0.05842595056114551,-182.63829083773817,90.67679749092981,14.119084882808815,67.54982641243303,2.6932138165180732,38.430528566049254,-8.41089835505115,24.12744625680657,-13.781990671215663,4.835996282730217,-16.682030861961817,5.811708475773206,-5.14953342971491,0.19298436466127955,-14.48076225892236,6.862883769942504,-4.44236214316116,-2.9868888702391616,-4.816248176228408,5.400324815258074,blues
blues.00047.wav,0.3364543824849319,0.11224512755870819,2013.3824371007638,2310.305515615935,4849.49567576311,0.07534497145897832,-149.95170135848417,93.62947981732712,6.343454383790062,71.51194573220688,-8.107514098898761,36.20725255381896,-9.77667448637202,17.6398062832739,-21.11580046380298,-0.13730714255474338,-22.199284275064926,5.430453035446158,-7.462271218341528,-4.335877370816618,-12.401641144618738,9.624599613984724,-5.0141848437099314,-3.7041455184211114,2.342510521844442,4.161077270801143,blues
blues.00048.wav,0.3794276770652894,0.12398607283830643,2148.786199092123,2204.574064458511,4673.6634056634575,0.09881232766544118,-106.31103222934219,102.63095328895862,-20.15512486372148,59.360373863087155,-9.954544235011609,33.68918259648925,-14.170399807051952,23.510000596404776,-13.31406825007093,16.014285498558046,-18.91698107136538,7.82136297231065,-7.788121902629709,4.047836056834521,-11.340939389651675,2.0602182280345236,-5.739425850820683,0.4642567230142666,-1.9090889020596757,-3.1283077646925537,blues
blues.00049.wav,0.27748350207343037,0.08860692381858826,1318.6568216818669,1904.7611771803824,3046.6815771333204,0.03997292533378483,-255.96577397777665,110.8230464326354,21.505215110452003,67.57123260786811,4.299803690730507,43.10545616317174,-4.50772473776442,10.423532780409394,-8.69432711966024,1.6581493329762094,-20.593154834261085,-2.4429289138548973,-7.130864679189178,-11.163916774844308,-12.609407832203486,2.7420094262601853,-8.948849378803775,-7.940728065481833,-2.3441566204618964,-0.7056062335341726,blues
blues.00050.wav,0.40085972968195543,0.1823798567056656,1945.8484252463336,2082.2466258883846,4175.874749056695,0.08580598152089783,-82.97902286904743,107.05211268790849,-25.3204532612931,57.12499466565046,0.08543858458103272,34.696803821225835,-11.042021522691668,20.53269762126962,-11.213177573534848,14.834126126478715,-10.229334342439035,12.53958203408394,-9.762304044794705,2.562253491474986,-6.300853274507389,2.996784798175493,-8.71845552822011,-0.32658130208974806,-2.9803473053584715,0.7126006115501224,blues
blues.00051.wav,0.3937555482477158,0.19672292470932007,1977.1723772350394,1927.8036923839195,3942.834491552583,0.1066270952254257,-55.5792433761532,114.93584793111204,-37.052830851484764,64.89651335461076,-7.139352961328468,15.238384909487001,-16.222615406021237,18.6308090374333,-9.745891981753413,21.46004199811411,-5.641415513182808,12.782316771355633,-16.528680919407748,3.7937877025421582,-7.8908701057205155,8.477609158074367,-4.065209517221581,3.207440812633487,-5.178250488233268,-1.2795236756526456,blues
blues.00052.wav,0.3390754841814797,0.09890953451395035,1443.2652853188026,1670.3699185470477,3069.356440021527,0.06719384916795666,-225.26973539278137,117.64589148452207,-14.543756761089037,64.80435919204535,12.927467319879229,19.02996390489691,10.684547973255933,9.884661350480325,-2.385687916528523,11.688361648789648,1.5429588690661815,3.050155002430749,-7.63015570404674,-8.95781351492339,-4.35259403030244,-0.062078838156941124,-2.554219049504571,-3.437579354543536,-3.8665750312069345,1.3165150365441864,blues
blues.00053.wav,0.41250076438084543,0.1683579683303833,2171.221741738743,1954.3837849781357,4237.132711971507,0.13280229598006965,-76.71795930097558,105.7535296702161,-43.181755437371834,60.94585044582314,-8.75863103725194,21.22707894732202,-12.86484559841326,18.6038440289244,-11.384938635359228,14.541766177756308,-6.047970457317013,12.726959117803096,-9.366809394155332,1.3508592459824385,-3.609972297228361,6.997608520180384,-4.05300759790226,-0.27142678212237314,-3.6960915687387312,-0.5040414382022157,blues
blues.00054.wav,0.4527283552313722,0.200888529419899,2030.485223751619,1987.3204157951138,4062.942098611649,0.10338599615421827,-57.978792230224364,108.98911148539267,-36.20019724316261,64.03285673342829,1.4546824403806426,26.30075192444128,-17.470224904613833,20.423563845043354,-9.526500348035396,18.171870037744164,-6.047028763514779,13.862625233896257,-11.287123226542645,4.663285943262001,-6.388997599209282,3.2137749418777948,-8.078659406943228,-1.7236619483697155,-5.422674765193046,-2.5823661694020474,blues
blues.00055.wav,0.43283612657462334,0.15782567858695984,2032.0949869239068,1976.2980139018648,4023.5256702907313,0.11316673822078173,-98.6747528756265,104.79541283649144,-35.109564699437364,60.70162754358706,-2.831404204921212,22.23679388717979,-7.836520624900312,19.03004459905469,-11.581365721365113,17.020949863089648,-5.386073799496237,12.202054929484987,-9.9614667772113,0.35786774770192176,-4.265253484436357,6.1348868623568835,-4.830016483616905,1.5036923986130453,-1.4912538666739028,3.5097771752823963,blues
